comment,rating,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Проблемы,speed,quality,staff,execution,solved
быстро отреагировали на заявку и опломбировали то же быстро. осталась довольна. спасибо,5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,True,False,False
"все быстро и оперативно, спасибо!",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"здравствуйте. прошу заметить, что и в крайней квитанции, и в более ранних неверно проставлены даты последних платежей. с чем это связано?",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"добрый день! в ноябре счет был оплачен 15 ноября . вот скрин из приложения банка . прошу проверить оплаты . и написать поступившие вам с октября до конца года . ноябрь был оплачен , проверьте , пожалуйста . тут нет возможности приложить скрин. напишите , куда отправить квитанцию о оплате",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"оперативно, благодарю",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"все ок, спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
норм,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
не могу найти как открыть новую,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
ждём морозной погоды что бы замерить тепловизором температуру на стене.,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"так 2 декабря оплачивали за ноябрь, а сейчас идёт авансовый которая должна быть до января оплачена",5,0.0,0.0,0.0,0.0,0.0,1.0,True,False,True,False,False
"мастер просто супер! сделал всё на высшем уровне, спасибо большое",5,1.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,False
как не убрано было так до сих пор и не убрано!,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"на 24.01.2025 назначено уборка частей забора, надеемся и куч графия и блоков, занимающих места. ждём.",5,0.0,0.0,0.0,0.0,0.0,1.0,True,False,True,False,False
"проконсультировали по телефону, обещали перерасчёт в следующем счете. жду счет",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
"добрый вечер. да, в личном кабинете написано, что оплата . объясните почему нет чеков в истории оплат?",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"проблема решена, но после повторных заявок",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
смотрите сообщения от 23.09.24 о поверке счетчиков. вы же мне и предлагали. вот акт у вас есть. так с чего мне начисляется отопление не по счетчику?!,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
снова не работает доводчик двери,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо огромное за перепрограммирование,5,1.0,1.0,0.0,0.0,1.0,0.0,False,False,True,False,False
"просили разобраться по счету за кладовое помещение, а не за квартиру",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
в приложении не обновился номер нового счетчика по горячему водоснабжению. можете перепроверить информацию?,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"заявка закрыта без фактического исполнения и не обоснованно. контрольные показания счетчика так и не сняты, акт не составлен, перерасчет не сделан. прошу возобновить исполнение заявки.",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
всё быстро сделали,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
все понятно спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
у меня были вопросы по показаниям счётчиков воды за период с октября 2024 года. а мне приведены данные за ноябрь-декабрь 2024,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"дрлго. все сроки оплаты уже прошли к тому моменту, как появилась информация в банковском приложении.",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
в жк спутник самый лучший инженер!,5,1.0,1.0,1.0,0.0,1.0,0.0,False,False,False,False,False
"спасибо, хоть и очень не оперативно, заявка выполнена",5,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
поверку не произвели,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"решили, но пришлось 2 раза просить",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
"а можно обновить данные в личном кабинете, чтоб светились актуальные счетчикм",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"наконец то уровень сервиса дошёл до отметки, где смогли решить эту проблему",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"соседи так и хранят вещи , а лист был просто положен в результате его просто выбросили , нужно наклеить лист оповещения на окно чтоб было видно либо принять меры к людям которые продолжают пренебрегать правилами пользования помещения",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
большое спасибо марине за контроль уборки . надеюсь что так будет всегда.,5,1.0,1.0,1.0,0.0,1.0,0.0,False,False,True,False,False
"добрый день, я просил составить заявку по уборке лестничного марша. по поводу уборки в коридорах у меня пока нет претензий. прошу навести порядок на лестничном марше",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
магнитный замок так и не закреплён. диагностика и установление причин видимо даже не проводилось.,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо большое всё идеально,5,1.0,1.0,0.0,0.0,1.0,0.0,False,True,True,False,False
дверь исправна,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
плесень не устранена. просьба устранить.,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
ок,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"указанные ключи не работают. ростелеком 2 раза их перепрошивал, не открывают дверь. из приложения дверь открывается, клбчом нет. ерт от",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"по состоянию на 18 12, 28.01 оба лифта работают, спасибо !!!!!!!!!!",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
молодцы!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
чудесный мастер! благодарю!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"добрый день, услуга оказана отвратительно, трещина задела шпатлёвкой, после высыхания шов не был зашлифован сразу была нанесена краска. также испорчен вид посещения моп из- за окраски не в тон ранее окрашеных стен.",5,0.0,0.0,0.0,0.0,0.0,1.0,True,False,True,False,False
напольное покрытие видимо отдельная задача.,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
нормально,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
долг за водоотвод не снят. подтверждающий документ не выслан.,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
большое спасибо за решение проблемы,5,1.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False
никто не позвонил,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"в приложении не возможно поменять л с, а по новому квартиру не добавить, т. к. уже есть одобрение на 78148990058",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"вы не ответили, внесли ли вы изменения. меня волнует начисления с января 2025 года. я вам предоставила адресную справку которая от 03.01.25 года, в которой говориться что прописан только один человек, это я. меня волнует вопрос, внесли ли вы данные о снятие с регистрации моего сына, чтобы ав",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
